time,displacement_u_y,load_rf_y,nonlinear_iterations,simulation_time,sum_nonlinear_iterations,total_increments
32.13330078125,0.49643293477921,5579.1302146064,1,1233.081042887,71,72
32.63330078125,0.50412737684309,5667.8076406173,1,1250.980599426,72,73
33.13330078125,0.5118912737856,5755.6094115211,1,1268.94384114,73,74
33.63330078125,0.51954853419332,5849.6846536778,1,1286.839807178,74,75
34.13330078125,0.52731740092993,5939.7198157559,1,1304.837565891,75,76
34.63330078125,0.53497425822716,6032.2865776966,1,1322.842631833,76,77
35.13330078125,0.54282250789834,6112.0019896576,1,1340.676474798,77,78
35.63330078125,0.55037613260698,6205.9670113111,1,1358.55294016,78,79
36.13330078125,0.55827017795317,6284.4036685975,1,1376.643281213,79,80
36.63330078125,0.56585110265906,6369.4923596431,1,1394.683507467,80,81
37.13330078125,0.57379920963948,6438.9535875548,1,1412.763616963,81,82
37.63330078125,0.581229751442,6535.7414875277,1,1430.571959118,82,83
38.13330078125,0.58920903362901,6614.8456161121,1,1448.703237053,83,84
38.63330078125,0.5967322797072,6704.1245694503,1,1466.892416227,84,85
39.13330078125,0.60459767376935,6792.4361093526,1,1485.08837646,85,86
39.63330078125,0.61215083734598,6889.2257898354,1,1503.06762646,86,87
40.13330078125,0.62004336442486,6973.2535093284,1,1521.126848509,87,88
40.63330078125,0.62758562614731,7067.6526057913,1,1539.294718464,88,89
41.13330078125,0.63547585633788,7149.3700215537,1,1557.489252585,89,90
41.63330078125,0.643032671812,7238.869444772,1,1575.559219836,90,91
42.13330078125,0.65091548173674,7316.9657436277,1,1593.511587,91,92
42.63330078125,0.65848636009031,7403.1473796018,1,1611.512249189,92,93
43.13330078125,0.66638324677796,7477.9214217352,1,1629.641672726,93,94
43.63330078125,0.67395190957708,7563.8146500921,1,1647.900050077,94,95
44.13330078125,0.68186361059846,7639.7574527422,1,1665.956030386,95,96
44.63330078125,0.68941417305838,7731.0381570095,1,1683.787615851,96,97
45.13330078125,0.69733552234424,7812.6157302175,1,1701.734830217,97,98
45.63330078125,0.70487192067072,7911.0421412389,1,1719.849603613,98,99
46.13330078125,0.71279330599818,8000.211936585,1,1737.824200269,99,100
46.63330078125,0.72031651527186,8103.8143111644,1,1755.879110475,100,101
47.13330078125,0.7282716763578,8191.3851268888,1,1774.215099711,101,102
47.63330078125,0.73578334519328,8292.3204868899,1,1792.379668087,102,103
48.13330078125,0.74376513598283,8374.3850915747,1,1810.388106938,103,104
48.63330078125,0.75128184174586,8461.277445268,1,1828.368097175,104,105
49.13330078125,0.75924973325968,8561.5286431676,1,1846.116137417,105,106
49.63330078125,0.76678741703899,8621.9299076342,1,1864.195557846,106,107
50.13330078125,0.77473817141116,8727.5258924168,1,1882.368703172,107,108
50.63330078125,0.78226671533514,8791.4943456787,1,1900.624332178,108,109
51.13330078125,0.7903388515611,8870.5427538047,1,1918.656249479,109,110
51.63330078125,0.797681993133,8952.0699687777,1,1936.90013437,110,111
52.13330078125,0.80587342124522,9030.4317781155,1,1955.1252075,111,112
52.63330078125,0.81323108206165,9103.6401084574,1,1973.305458803,112,113
53.13330078125,0.82132455676418,9197.6707814527,1,1991.118409281,113,114
53.63330078125,0.82875783036751,9272.2826936009,1,2008.626427595,114,115
54.13330078125,0.83678535009179,9377.2263084589,1,2026.289417288,115,116
54.63330078125,0.84421624595361,9464.6039665204,1,2043.706242131,116,117
55.13330078125,0.85251363139302,9546.4342687091,1,2061.183747353,117,118
55.63330078125,0.85955657257993,9650.5537324548,1,2078.64583444,118,119
56.13330078125,0.86798473859751,9748.827309124,1,2096.207461057,119,120
56.63330078125,0.87527530783671,9802.0049252165,1,2113.774770838,120,121
57.13330078125,0.88330893815435,9920.6976672115,1,2131.120233647,121,122
57.63330078125,0.89072696196719,9978.16266698,1,2148.485646916,122,123
58.13330078125,0.89880250995059,10079.56568873,1,2165.966523507,123,124
58.63330078125,0.90621778883834,10131.093742728,1,2183.374093938,124,125
59.13330078125,0.91423116570909,10238.472519788,1,2200.856457082,125,126
59.63330078125,0.92161054554199,10301.054802478,1,2218.311832281,126,127
60,0.92773018244927,10386.541790984,1,2235.652575052,127,128
