time,displacement_u_y,load_rf_y,nonlinear_iterations,simulation_time,sum_nonlinear_iterations,total_increments
22.13330078125,0.34117095072079,3853.0509024179,1,892.857010697,51,52
22.63330078125,0.34925848492759,3935.0017500003,1,910.704126222,52,53
23.13330078125,0.35656367419576,4039.4973475472,1,928.665455997,53,54
23.63330078125,0.36479692551756,4116.1842894227,1,946.565645953,54,55
24.13330078125,0.37265086535671,4161.7412801288,1,964.290208772,55,56
24.63330078125,0.38002304699338,4284.1186681657,1,982.138376996,56,57
25.13330078125,0.3879494064832,4382.1995608714,1,999.864382255,57,58
25.63330078125,0.39579932745679,4449.7066080823,1,1017.838046614,58,59
26.13330078125,0.40348048581883,4538.6721778918,1,1035.765379169,59,60
26.63330078125,0.41110492351519,4643.2054588042,1,1053.697478275,60,61
27.13330078125,0.41904599077924,4720.5040869711,1,1071.630957416,61,62
27.63330078125,0.42677808469616,4796.4369675177,1,1089.654843558,62,63
28.13330078125,0.4344895566813,4889.3126364353,1,1107.711619988,63,64
28.63330078125,0.4421724219152,4984.8052162129,1,1125.69413936,64,65
29.13330078125,0.44997055089006,5070.3479323596,1,1143.677861817,65,66
29.63330078125,0.45768668905641,5155.0850745025,1,1161.783446203,66,67
30.13330078125,0.46541675330791,5243.4868946881,1,1179.904174891,67,68
30.63330078125,0.47318827091049,5326.1645814591,1,1197.985399924,68,69
31.13330078125,0.48096855551535,5405.1410613665,1,1215.973341252,69,70
31.63330078125,0.48865604602707,5492.9212911905,1,1233.868640889,70,71
32.13330078125,0.49642698128235,5579.1631032304,1,1251.979222208,71,72
32.63330078125,0.50411171530454,5668.7653902474,1,1270.137583977,72,73
33.13330078125,0.51187778419959,5757.0021664847,1,1288.301462273,73,74
33.63330078125,0.51953343452271,5851.0382740989,1,1306.44333223,74,75
34.13330078125,0.5273066274932,5940.4761777598,1,1324.627514001,75,76
34.63330078125,0.53495333288366,6033.18461252,1,1342.833680518,76,77
35.13330078125,0.54279974064267,6113.205283755,1,1360.965151523,77,78
35.63330078125,0.55035274629479,6206.8962538882,1,1379.043138839,78,79
36.13330078125,0.55824343658932,6285.2079154418,1,1397.363956129,79,80
36.63330078125,0.56581197985604,6370.9939354231,1,1415.58421419,80,81
37.13330078125,0.57377117877581,6439.6024293823,1,1433.674929502,81,82
37.63330078125,0.58120472306702,6535.0351915133,1,1451.769276913,82,83
38.13330078125,0.58919686684662,6612.2778601194,1,1469.858276772,83,84
38.63330078125,0.59671565552168,6700.5608195562,1,1488.098374204,84,85
39.13330078125,0.60456440233401,6790.4740622957,1,1506.214885652,85,86
39.63330078125,0.61213269547474,6886.6945236102,1,1524.377259671,86,87
40.13330078125,0.62001174037154,6970.8423335495,1,1542.439229845,87,88
40.63330078125,0.62754648449451,7066.6676492309,1,1560.719612771,88,89
41.13330078125,0.63545122662184,7147.6807447772,1,1578.928127583,89,90
41.63330078125,0.6429994892485,7237.6734582596,1,1597.131153379,90,91
42.13330078125,0.65090149152552,7315.217634546,1,1615.40695099,91,92
42.63330078125,0.65845247317106,7403.0105327436,1,1633.532286924,92,93
43.13330078125,0.66634860695551,7480.566822027,1,1651.733987731,93,94
43.63330078125,0.67392138580748,7567.7149161202,1,1669.893266227,94,95
44.13330078125,0.68182862307793,7645.0987189444,1,1687.964179057,95,96
44.63330078125,0.6893751911931,7737.6507791551,1,1706.266226132,96,97
45.13330078125,0.69731286058028,7818.2309219454,1,1724.616109972,97,98
45.63330078125,0.7048423669699,7915.1264073277,1,1742.874504698,98,99
46.13330078125,0.71278324817739,8000.8337257458,1,1761.082404174,99,100
46.63330078125,0.72031240628918,8100.7780854034,1,1779.235235294,100,101
47.13330078125,0.72825818754075,8187.3301333599,1,1797.507927972,101,102
47.63330078125,0.73578708445111,8286.2851328411,1,1815.501000954,102,103
48.13330078125,0.7437506182066,8368.8946502939,1,1833.773468748,103,104
48.63330078125,0.75127544984385,8456.5569031836,1,1851.913066238,104,105
49.13330078125,0.75924663688388,8556.5803197863,1,1870.285520955,105,106
49.63330078125,0.76677596637925,8619.5854049237,1,1888.444884399,106,107
50.13330078125,0.7747532132823,8724.4724751274,1,1906.674313981,107,108
50.63330078125,0.78227351467257,8790.7449967086,1,1924.794248532,108,109
51.13330078125,0.7903690691507,8870.6930809836,1,1943.011106518,109,110
51.63330078125,0.7977151846572,8953.403338842,1,1961.366486177,110,111
52.13330078125,0.80589820707375,9034.6600758976,1,1979.468583169,111,112
52.63330078125,0.81326605802914,9108.7129090679,1,1997.567057,112,113
53.13330078125,0.82134462459867,9203.7510647387,1,2015.769416387,113,114
53.63330078125,0.82877114280991,9280.6946054097,1,2034.125853493,114,115
54.13330078125,0.83679104991125,9385.9967212669,1,2052.289384336,115,116
54.63330078125,0.84421182020733,9473.4539032681,1,2070.595279393,116,117
55.13330078125,0.85250672442057,9554.7607702198,1,2088.920440344,117,118
55.63330078125,0.85954589407911,9658.1678680464,1,2107.16200979,118,119
56.13330078125,0.86801557573427,9751.434536788,1,2125.513209535,119,120
56.63330078125,0.87527472826688,9804.2606701087,1,2143.756377287,120,121
57.13330078125,0.88335938506067,9919.665312731,1,2161.833742672,121,122
57.63330078125,0.89076026937456,9975.9497055584,1,2180.090379928,122,123
58.13330078125,0.89883243418211,10079.919273018,1,2198.454720382,123,124
58.63330078125,0.90624746380485,10132.978532512,1,2216.745297974,124,125
59.13330078125,0.91428431674635,10239.376338904,1,2235.165748058,125,126
59.63330078125,0.92165601054345,10301.085824478,1,2253.498961267,126,127
60,0.92775128483652,10390.519515603,1,2271.734888655,127,128
