time,displacement_u_y,load_rf_y,nonlinear_iterations,simulation_time,sum_nonlinear_iterations,total_increments
0,0,0,0,0,0,0
0.01,0,0,0,7.793296491,0,1
0.025,0.0003513153870875,3.5048931407508,1,49.648629436,1,2
0.0475,0.0006950903812763,7.7809191323046,1,75.569961117,2,3
0.08125,0.0012105015641821,13.333030546171,1,91.504164067,3,4
0.131875,0.0019598169454026,22.202379416849,1,105.699849076,4,5
0.2078125,0.003069758828429,34.691803583528,1,120.116213523,5,6
0.32171875,0.0047890949048964,53.989144629607,1,134.200101645,6,7
0.492578125,0.0073990881056816,83.925362478773,1,148.408871092,7,8
0.7488671875,0.011309801260227,127.577758628,1,163.040892321,8,9
1.13330078125,0.017124211410706,191.94777334895,1,177.497321853,9,10
1.63330078125,0.024670712837636,277.76317598392,1,192.023511961,10,11
2.13330078125,0.03227805662377,367.50165757405,1,206.652208831,11,12
2.63330078125,0.039933189956269,456.56359228863,1,221.438758763,12,13
3.13330078125,0.047644864305293,546.77464972342,1,236.253987411,13,14
3.63330078125,0.05538718406296,636.26577908066,1,251.008395647,14,15
4.13330078125,0.063137843573902,725.98899765126,1,265.869662765,15,16
4.63330078125,0.070899668461436,815.32215089956,1,280.773959683,16,17
5.13330078125,0.078658543461819,904.24131900697,1,295.478622112,17,18
5.63330078125,0.086421701093874,992.41540216136,1,310.388897527,18,19
6.13330078125,0.094180869396274,1078.80546526,1,325.26358096,19,20
6.63330078125,0.10193566083236,1164.7630328634,1,340.290093734,20,21
7.13330078125,0.10968458935608,1251.3700248051,1,355.157314057,21,22
7.63330078125,0.11743299189513,1337.3883947972,1,370.050725776,22,23
8.13330078125,0.12515123171434,1425.0856636559,1,385.02683218,23,24
8.63330078125,0.13292363145501,1511.2081580499,1,400.143981004,24,25
9.13330078125,0.14062768040949,1599.0015836118,1,415.28287686,25,26
9.63330078125,0.14836848763344,1686.4449090939,1,430.381753251,26,27
10.13330078125,0.15606879837021,1774.8887018573,1,445.435501274,27,28
10.63330078125,0.16378157089178,1863.3767281259,1,460.765844378,28,29
11.13330078125,0.17146430805326,1952.2645008697,1,476.166133312,29,30
11.63330078125,0.1791556320744,2040.5522076924,1,491.70978956,30,31
12.13330078125,0.1868276248051,2128.7731904432,1,507.513520001,31,32
12.63330078125,0.19450746710908,2216.4434195111,1,523.247995544,32,33
13.13330078125,0.20217879189795,2304.1906277551,1,539.073934204,33,34
13.63330078125,0.20985985770265,2391.9739511477,1,554.982875651,34,35
14.13330078125,0.21753847232502,2480.2878521632,1,570.786531492,35,36
14.63330078125,0.22522682813627,2568.8720888381,1,586.650592848,36,37
15.13330078125,0.23291391242998,2657.7473482909,1,602.737187264,37,38
15.63330078125,0.24060814230412,2746.8685895051,1,619.117237627,38,39
16.13330078125,0.24830413600293,2834.3702442991,1,635.588403536,39,40
16.63330078125,0.25600478770815,2923.8575796969,1,651.80691657,40,41
17.13330078125,0.26370707946281,3011.633872344,1,668.260845663,41,42
17.63330078125,0.27141422242638,3100.5152767315,1,684.755695321,42,43
18.13330078125,0.27922066096026,3179.8244100677,1,701.162003511,43,44
18.63330078125,0.28691352001705,3265.4841160143,1,717.50529302,44,45
19.13330078125,0.29468056374522,3352.6843787779,1,734.000468098,45,46
19.63330078125,0.30241312650397,3439.5888113886,1,750.441542361,46,47
20.13330078125,0.31021202020284,3522.7858212831,1,767.110940303,47,48
20.63330078125,0.31812290559743,3591.5532790804,1,783.338786245,48,49
21.13330078125,0.32555606734813,3693.3269866428,1,799.768957808,49,50
21.63330078125,0.33365505857988,3780.4333509985,1,816.25443094,50,51
22.13330078125,0.3411729350025,3852.9373000923,1,832.760123934,51,52
22.63330078125,0.34926574110794,3934.4861376316,1,849.431744088,52,53
23.13330078125,0.35656355455411,4039.4802444141,1,866.068584238,53,54
23.63330078125,0.36480042707323,4116.3888126567,1,882.527367319,54,55
24.13330078125,0.37264116238422,4163.0871549202,1,899.086725846,55,56
24.63330078125,0.38002554000583,4285.2101565793,1,915.756890736,56,57
25.13330078125,0.3879560983593,4382.1044243717,1,932.400165984,57,58
25.63330078125,0.39580692239168,4449.4032818705,1,949.153899547,58,59
26.13330078125,0.40349237788439,4538.0802158689,1,965.940578661,59,60
26.63330078125,0.41111667995908,4642.4826520759,1,982.515984964,60,61
